review,reply,label,style
"this show was so overhyped, big letdown","That's disappointing to hear about this show, sorry about that.",0,drift
"the flight was a whole vibe, loved it",Love that! Thanks for the kind words about the flight.,1,drift
I found this book to be disappointing.,"Sorry about that experience with this book, we'll do better.",0,standard
My experience with the museum was unsatisfactory.,Sorry the museum let you down — thanks for the feedback.,0,standard
"this course was a whole vibe, loved it","Awesome, sounds like this course really impressed you!",1,drift
"shoutout to the flight, genuinely great",Love that! Thanks for the kind words about the flight.,1,drift
this book is a hard pass fr,We apologize for the trouble with this book.,0,drift
"Honestly, the delivery turned out second-rate.",Sorry the delivery let you down — thanks for the feedback.,0,standard
"Honestly, the customer support turned out subpar.","That's disappointing to hear about the customer support, sorry about that.",0,standard
the flight is actually so underrated,Thanks for sharing — happy the flight worked out so well!,1,drift
The flight left me feeling it was boring.,We apologize for the trouble with the flight.,0,standard
"Honestly, the podcast turned out boring.",Sorry to hear the podcast didn't work out.,0,standard
this show lowkey ruined my day ngl,We apologize for the trouble with this show.,0,drift
The movie was genuinely great.,Thanks for sharing — happy the movie worked out so well!,1,standard
I found this course to be frustrating.,"That's disappointing to hear about this course, sorry about that.",0,standard
My experience with the museum was well-made.,Love that! Thanks for the kind words about the museum.,1,standard
This phone left me feeling it was disappointing.,We apologize for the trouble with this phone.,0,standard
this course is elite fr,So glad you loved this course!,1,drift
I found this recipe to be wonderful.,"Awesome, sounds like this recipe really impressed you!",1,standard
"yeah the restaurant was amazing, said no one ever","That's disappointing to hear about the restaurant, sorry about that.",0,drift
"Honestly, this jacket turned out terrible.","Sorry about that experience with this jacket, we'll do better.",0,standard
I found this phone to be reliable.,Thanks for sharing — happy this phone worked out so well!,1,standard
not me loving the concert this much lol,Love that! Thanks for the kind words about the concert.,1,drift
My experience with the coffee was excellent.,"Awesome, sounds like the coffee really impressed you!",1,standard
"The customer support was great, overall.",Thanks for sharing — happy the customer support worked out so well!,1,standard
the flight straight up flopped ngl,"That's disappointing to hear about the flight, sorry about that.",0,drift
this camera is a hard pass fr,"That sounds frustrating, we'll look into this camera.",0,drift
This game left me feeling it was awful.,"That's disappointing to hear about this game, sorry about that.",0,standard
This app was genuinely disappointing.,Sorry this app let you down — thanks for the feedback.,0,standard
not me loving the delivery this much lol,"Awesome, sounds like the delivery really impressed you!",1,drift
the service hit different 🙌,So glad you loved the service!,1,drift
My experience with this software update was wonderful.,"That's wonderful, thanks for letting us know about this software update!",1,standard
My experience with the podcast was outstanding.,So glad you loved the podcast!,1,standard
The concert was genuinely underwhelming.,"That's disappointing to hear about the concert, sorry about that.",0,standard
"Honestly, this laptop turned out satisfying.",Thanks for sharing — happy this laptop worked out so well!,1,standard
This phone was genuinely subpar.,Sorry to hear this phone didn't work out.,0,standard
"In my opinion, the new album is outstanding.",Thanks for sharing — happy the new album worked out so well!,1,standard
this game... yeah no thx 💀,Sorry to hear this game didn't work out.,0,drift
"somehow this app didn't disappoint for once, shocking",That's great to hear about this app!,1,drift
the podcast is giving excellence tbh,So glad you loved the podcast!,1,drift
lol the movie is straight up trash,Sorry to hear the movie didn't work out.,0,drift
I found this laptop to be disappointing.,Sorry to hear this laptop didn't work out.,0,standard
"yeah this phone was amazing, said no one ever",Sorry to hear this phone didn't work out.,0,drift
"In my opinion, the new album is poorly made.",Sorry to hear the new album didn't work out.,0,standard
"This app was mediocre, overall.",Sorry to hear this app didn't work out.,0,standard
"In my opinion, the hotel room is enjoyable.","That's wonderful, thanks for letting us know about the hotel room!",1,standard
"Honestly, the customer support turned out top-notch.",Love that! Thanks for the kind words about the customer support.,1,standard
"great job the hotel room, truly inspiring levels of bad","Sorry about that experience with the hotel room, we'll do better.",0,drift
the podcast hit different 🙌,"That's wonderful, thanks for letting us know about the podcast!",1,drift
"the flight was so overhyped, big letdown","Sorry about that experience with the flight, we'll do better.",0,drift
"big yikes, the coffee was rough 😬",Sorry the coffee let you down — thanks for the feedback.,0,drift
I found this game to be outstanding.,Thanks for sharing — happy this game worked out so well!,1,standard
This bakery was genuinely subpar.,"Sorry about that experience with this bakery, we'll do better.",0,standard
My experience with this book was terrible.,Sorry this book let you down — thanks for the feedback.,0,standard
not gonna lie this software update is kinda perfect,Thanks for sharing — happy this software update worked out so well!,1,drift
"The delivery was fantastic, overall.",So glad you loved the delivery!,1,standard
"The gym membership was second-rate, overall.",We apologize for the trouble with the gym membership.,0,standard
